idTerytWojewodztwo,Wojewodztwo,idTypPodmiotu,TypPodmiotu,idRodzajWypadku,RodzajWypadku,idPrzyczynaWypadku,PrzyczynaWypadku,idMiejsceWypadku,MiejsceWypadku,idRodzajZajec,RodzajZajec,Liczba Wypadkow
26,ŚWIĘTOKRZYSKIE,1,Przedszkole,100,inny,14,działania nieumyślne ucznia,5,plac zabaw,100,inne zajęcia,1
"26,ŚWIĘTOKRZYSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,2"
26,ŚWIĘTOKRZYSKIE,1,Przedszkole,100,inny,15,nieuwaga ucznia,100,inne,100,inne zajęcia,1
"26,ŚWIĘTOKRZYSKIE,1,Przedszkole,100,inny,16,działania umyślne innej osoby,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
"26,ŚWIĘTOKRZYSKIE,1,Przedszkole,100,inny,100,inna przyczyna,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,2"
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,ciężki,12,nieznajomość lub nieprzestrzeganie przepisów BHP,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,ciężki,13,działania umyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,ciężki,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,2
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,1,ciężki,18,działania nieumyślne innej osoby,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,9,brak lub niedostateczny nadzór nad uczniem,5,plac zabaw,100,inne zajęcia,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,12,nieznajomość lub nieprzestrzeganie przepisów BHP,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,2"
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",6,przerwy międzylekcyjne,1"
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,8,obiekty sportowe,6,przerwy międzylekcyjne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,13,działania umyślne ucznia,100,inne,5,inne zajęcia edukacyjne,1
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",6,przerwy międzylekcyjne,1"
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,2"
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,9
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,25
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,7,realizacja projektu edukacyjnego,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,9,zawody sportowe,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,100,inne zajęcia,3
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,1,wychowanie fizyczne,8
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,4,boisko,6,przerwy międzylekcyjne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,8,obiekty sportowe,6,przerwy międzylekcyjne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,14,działania nieumyślne ucznia,100,inne,6,przerwy międzylekcyjne,2
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,4"
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",6,przerwy międzylekcyjne,3"
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,3"
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,1,wychowanie fizyczne,2
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,5,inne zajęcia edukacyjne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,52
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,100,inne zajęcia,4
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,139
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,6,przerwy międzylekcyjne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,9,zawody sportowe,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,100,inne zajęcia,3
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,1,wychowanie fizyczne,23
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,5,inne zajęcia edukacyjne,2
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,6,przerwy międzylekcyjne,2
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,4,boisko,100,inne zajęcia,6
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,1,wychowanie fizyczne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,5,inne zajęcia edukacyjne,3
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,8,wycieczki edukacyjne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,5,plac zabaw,100,inne zajęcia,5
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,7,stołówka,6,przerwy międzylekcyjne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,7,stołówka,100,inne zajęcia,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,1,wychowanie fizyczne,6
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,6,przerwy międzylekcyjne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,9,instytucje publiczne,8,wycieczki edukacyjne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,11,szlaki turystyczne,8,wycieczki edukacyjne,1
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,12,""ulica, droga"",6,przerwy międzylekcyjne,1"
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,12,""ulica, droga"",8,wycieczki edukacyjne,1"
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,1,wychowanie fizyczne,4
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,5,inne zajęcia edukacyjne,6
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,6,przerwy międzylekcyjne,9
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,8,wycieczki edukacyjne,4
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,15,nieuwaga ucznia,100,inne,100,inne zajęcia,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,2
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,16,działania umyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,1
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,17,""pobicie, umyślne uderzenie"",1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,17,""pobicie, umyślne uderzenie"",1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,2"
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,17,""pobicie, umyślne uderzenie"",2,ciągi komunikacyjne,6,przerwy międzylekcyjne,2"
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,17,""pobicie, umyślne uderzenie"",100,inne,6,przerwy międzylekcyjne,1"
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,1,""sala lekcyjna, pracownia szkolna"",1,wychowanie fizyczne,1"
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,1,""sala lekcyjna, pracownia szkolna"",6,przerwy międzylekcyjne,3"
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,1"
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,2,ciągi komunikacyjne,1,wychowanie fizyczne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,7
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,7
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,5,inne zajęcia edukacyjne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,4,boisko,1,wychowanie fizyczne,3
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,4,boisko,6,przerwy międzylekcyjne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,5,plac zabaw,5,inne zajęcia edukacyjne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,5,plac zabaw,8,wycieczki edukacyjne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,100,inne,9,zawody sportowe,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,18,działania nieumyślne innej osoby,100,inne,100,inne zajęcia,2
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,1"
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,2,ciągi komunikacyjne,1,wychowanie fizyczne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,2
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,1,wychowanie fizyczne,25
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,7,realizacja projektu edukacyjnego,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,4,boisko,1,wychowanie fizyczne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,4,boisko,100,inne zajęcia,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,8,obiekty sportowe,9,zawody sportowe,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,11,szlaki turystyczne,5,inne zajęcia edukacyjne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,19,uderzenie nieumyślne,100,inne,100,inne zajęcia,2
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,1"
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,5,inne zajęcia edukacyjne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,10
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,2,ciągi komunikacyjne,100,inne zajęcia,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,29
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,3,sala gimnastyczna,6,przerwy międzylekcyjne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,3,sala gimnastyczna,100,inne zajęcia,4
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,4,boisko,1,wychowanie fizyczne,6
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,4,boisko,6,przerwy międzylekcyjne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,4,boisko,100,inne zajęcia,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,7,stołówka,6,przerwy międzylekcyjne,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,8,obiekty sportowe,9,zawody sportowe,2
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,8,obiekty sportowe,100,inne zajęcia,1
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,10,miejsca zgromadzeń publicznych,100,inne zajęcia,1
"26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,12,""ulica, droga"",8,wycieczki edukacyjne,1"
26,ŚWIĘTOKRZYSKIE,3,Szkoła podstawowa,100,inny,100,inna przyczyna,100,inne,6,przerwy międzylekcyjne,1
"26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,1,ciężki,15,nieuwaga ucznia,12,""ulica, droga"",6,przerwy międzylekcyjne,1"
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,1,ciężki,19,uderzenie nieumyślne,8,obiekty sportowe,1,wychowanie fizyczne,1
"26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,9,brak lub niedostateczny nadzór nad uczniem,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,16
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,9,zawody sportowe,4
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,14,działania nieumyślne ucznia,4,boisko,9,zawody sportowe,1
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,1,wychowanie fizyczne,1
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,6
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,100,inne zajęcia,1
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,27
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,100,inne zajęcia,1
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,4,boisko,1,wychowanie fizyczne,1
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,4,boisko,100,inne zajęcia,2
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,1,wychowanie fizyczne,4
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,5,inne zajęcia edukacyjne,1
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,100,inne,1,wychowanie fizyczne,1
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,100,inne,6,przerwy międzylekcyjne,1
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,100,inne,9,zawody sportowe,1
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,15,nieuwaga ucznia,100,inne,100,inne zajęcia,1
"26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,16,działania umyślne innej osoby,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
"26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,17,""pobicie, umyślne uderzenie"",100,inne,6,przerwy międzylekcyjne,1"
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,18,działania nieumyślne innej osoby,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,2
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,2
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,9,zawody sportowe,1
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,18,działania nieumyślne innej osoby,4,boisko,9,zawody sportowe,1
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,18,działania nieumyślne innej osoby,8,obiekty sportowe,1,wychowanie fizyczne,1
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,1,wychowanie fizyczne,20
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,9,zawody sportowe,1
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,19,uderzenie nieumyślne,4,boisko,100,inne zajęcia,1
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,19,uderzenie nieumyślne,8,obiekty sportowe,1,wychowanie fizyczne,7
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,19,uderzenie nieumyślne,8,obiekty sportowe,9,zawody sportowe,1
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,19,uderzenie nieumyślne,100,inne,6,przerwy międzylekcyjne,1
"26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,11
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,3,sala gimnastyczna,100,inne zajęcia,1
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,4,boisko,1,wychowanie fizyczne,1
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,8,obiekty sportowe,1,wychowanie fizyczne,1
"26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,12,""ulica, droga"",100,inne zajęcia,1"
26,ŚWIĘTOKRZYSKIE,14,Liceum ogólnokształcące,100,inny,100,inna przyczyna,100,inne,100,inne zajęcia,1
"26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
"26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,1,""sala lekcyjna, pracownia szkolna"",100,inne zajęcia,1"
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,5
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,14,działania nieumyślne ucznia,4,boisko,1,wychowanie fizyczne,2
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,5
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,1,wychowanie fizyczne,44
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,5,inne zajęcia edukacyjne,1
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,9,zawody sportowe,1
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,3,sala gimnastyczna,100,inne zajęcia,1
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,4,boisko,1,wychowanie fizyczne,28
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,4,boisko,9,zawody sportowe,1
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,4,boisko,100,inne zajęcia,2
"26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,6,""warsztaty szkolne, pracownia zajęć praktycznych"",4,praktyczna nauka zawodu,1"
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,1,wychowanie fizyczne,1
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,8,obiekty sportowe,100,inne zajęcia,1
"26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,12,""ulica, droga"",6,przerwy międzylekcyjne,1"
"26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,12,""ulica, droga"",100,inne zajęcia,1"
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,100,inne,6,przerwy międzylekcyjne,3
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,15,nieuwaga ucznia,100,inne,100,inne zajęcia,2
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,18,działania nieumyślne innej osoby,3,sala gimnastyczna,1,wychowanie fizyczne,1
"26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,19,uderzenie nieumyślne,1,""sala lekcyjna, pracownia szkolna"",5,inne zajęcia edukacyjne,1"
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,19,uderzenie nieumyślne,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,1
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,1,wychowanie fizyczne,13
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,19,uderzenie nieumyślne,3,sala gimnastyczna,6,przerwy międzylekcyjne,1
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,19,uderzenie nieumyślne,4,boisko,1,wychowanie fizyczne,11
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,19,uderzenie nieumyślne,100,inne,6,przerwy międzylekcyjne,1
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,100,inna przyczyna,3,sala gimnastyczna,1,wychowanie fizyczne,11
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,100,inna przyczyna,3,sala gimnastyczna,6,przerwy międzylekcyjne,1
26,ŚWIĘTOKRZYSKIE,16,Technikum,100,inny,100,inna przyczyna,4,boisko,1,wychowanie fizyczne,5
26,ŚWIĘTOKRZYSKIE,93,Branżowa szkoła I stopnia,100,inny,13,działania umyślne ucznia,2,ciągi komunikacyjne,6,przerwy międzylekcyjne,2
"26,ŚWIĘTOKRZYSKIE,93,Branżowa szkoła I stopnia,100,inny,15,nieuwaga ucznia,1,""sala lekcyjna, pracownia szkolna"",4,praktyczna nauka zawodu,1"
